filename,basic_ntokens,basic_ntypes,basic_ncontent_tokens,basic_ncontent_types,basic_nfunction_tokens,basic_nfunction_types,lexical_density_types,lexical_density_tokens,simple_ttr_aw,simple_ttr_cw,simple_ttr_fw,root_ttr_aw,root_ttr_cw,root_ttr_fw,log_ttr_aw,log_ttr_cw,log_ttr_fw,maas_ttr_aw,maas_ttr_cw,maas_ttr_fw,mattr50_aw,mattr50_cw,mattr50_fw,msttr50_aw,msttr50_cw,msttr50_fw,hdd42_aw,hdd42_cw,hdd42_fw,mtld_original_aw,mtld_original_cw,mtld_original_fw,mtld_ma_bi_aw,mtld_ma_bi_cw,mtld_ma_bi_fw,mtld_ma_wrap_aw,mtld_ma_wrap_cw,mtld_ma_wrap_fw
0484BCFC725D.txt,254,91,116,49,138,42,0.5384615384615384,0.4566929133858268,0.35826771653543305,0.4224137931034483,0.30434782608695654,5.709847826757243,4.5495357853377705,3.575277429186744,0.8146265493460321,0.8187117823896453,0.7585705663060694,0.0770836874802785,0.08781395337487205,0.11282386711856554,0.6744390243902438,0.6077611940298508,0.4629213483146067,0.708,0.61,0.53,0.7253435260430239,0.6731027846736286,0.5235004660946534,43.52859342070601,28.025662158102048,16.998491704374057,40.45,27.07953216374269,14.905391304347827,42.811023622047244,28.862068965517242,15.942028985507246
0546517E6BAA.txt,440,109,208,64,232,45,0.5871559633027523,0.4727272727272727,0.24772727272727274,0.3076923076923077,0.1939655172413793,5.196371111388478,4.437601569801833,2.9543947393437575,0.7707444570745542,0.7791762833835179,0.6988885694346879,0.08672579803099935,0.09526215840863968,0.12729357852950574,0.670997442455242,0.591320754716981,0.4480874316939886,0.665,0.5850000000000001,0.43999999999999995,0.6958471328248762,0.6114738712130942,0.5004775830049683,36.72561629153269,25.99274958170664,15.4195085514115,37.8553199010251,26.303841250033912,16.658434316824728,36.92045454545455,25.451923076923077,16.49137931034483
059FB5798AD7.txt,480,136,203,80,277,56,0.5882352941176471,0.42291666666666666,0.2833333333333333,0.39408866995073893,0.20216606498194944,6.207522318391883,5.614899250748771,3.364713901506214,0.7957280675194062,0.8247424722397381,0.7157430940260417,0.0761855851062981,0.07595138837974186,0.11638045464050584,0.694477958236659,0.6342857142857146,0.5207017543859653,0.7088888888888888,0.6499999999999999,0.52,0.7420965975833569,0.6878151923370113,0.5651300182556582,39.80640178072551,29.62657284768212,19.58628229514857,40.53211961968459,27.09537714607374,18.724953746194075,41.4,29.41871921182266,18.790613718411553
05F54CEC774B.txt,363,126,167,72,196,54,0.5714285714285714,0.46005509641873277,0.34710743801652894,0.4311377245508982,0.2755102040816326,6.613284901626622,5.571527274245785,3.857142857142857,0.8204871711240378,0.8356137728499092,0.7557592633172957,0.07012475655178625,0.07395735321348411,0.10655037180822965,0.7157961783439493,0.6169491525423725,0.542857142857143,0.7057142857142856,0.5933333333333334,0.56,0.7623618252210426,0.66695408529918,0.6062353382001489,43.5299889162304,23.82246677740864,21.8843337149503,44.59323529411765,23.451622596153847,21.755209673269874,45.988980716253444,24.0,22.392857142857142
061AD4A149E6.txt,439,219,202,147,237,72,0.6712328767123288,0.4601366742596811,0.4988610478359909,0.7277227722772277,0.3037974683544304,10.452299721883314,10.34288390753529,4.676902577723743,0.8857050291164063,0.9401245135436419,0.7821176081886051,0.043253171426922796,0.02597239069492933,0.09174967620357188,0.8108205128205117,0.8882352941176469,0.5557446808510645,0.8100000000000002,0.9099999999999999,0.575,0.8303470990839423,0.9106631328568175,0.6105805594864159,90.80120424683986,207.72945454545456,22.72868852459016,83.63846153846154,0.0,22.70359657947686,83.25968109339408,204.13,22.168776371308017
0757FE18DBAA.txt,308,112,151,69,157,43,0.6160714285714286,0.4902597402597403,0.36363636363636365,0.45695364238410596,0.27388535031847133,6.381792281739725,5.615140365521,3.4317736032107753,0.8234584125944276,0.8439047934956644,0.7438720862255362,0.0709415268232251,0.07163692424476754,0.11663917041630421,0.7022393822393815,0.7037254901960788,0.4829629629629626,0.6966666666666664,0.6666666666666666,0.48666666666666664,0.7442411150001499,0.7025360055557512,0.5366776614709377,45.6457675280803,39.2961690530114,16.8031045751634,44.28441981916441,41.019423558897245,14.225590026646366,44.1948051948052,39.27814569536424,14.165605095541402
07C6BB6ADA38.txt,469,129,229,79,240,50,0.6124031007751938,0.488272921108742,0.27505330490405117,0.34497816593886466,0.20833333333333334,5.956666545360971,5.220466943595209,3.227486121839514,0.7901359569656166,0.8041353329465386,0.7137895891602849,0.07856625362403337,0.08299928894163941,0.12024580248343911,0.701714285714285,0.6006666666666671,0.5135078534031418,0.7133333333333334,0.62,0.555,0.7496508561528205,0.68980036702899,0.5438062100899865,46.33932503994895,24.55437211398339,19.43820224719101,44.981972312275474,25.250666569711072,20.324675324675326,45.77825159914712,26.85589519650655,19.9625
08FC0154E0EF.txt,282,99,121,55,161,44,0.5555555555555556,0.42907801418439717,0.35106382978723405,0.45454545454545453,0.2732919254658385,5.895364208336596,5.0,3.467685787452043,0.8144621654270765,0.8355938707356197,0.7447133434203346,0.07572202921856584,0.07893570389319617,0.11568047092084263,0.7378540772532186,0.6652777777777777,0.5273214285714286,0.744,0.68,0.5533333333333333,0.738923300130426,0.674313828168381,0.5630208267344846,57.06948070786191,40.333333333333336,20.91658465374143,51.82308786346397,35.786316776007496,20.086006903185652,49.60283687943262,32.11570247933884,20.39751552795031
0905D5A094A8.txt,443,106,214,62,229,44,0.5849056603773585,0.48306997742663654,0.23927765237020315,0.2897196261682243,0.19213973799126638,5.036211984343147,4.238232747552912,2.907601842002395,0.765304947690379,0.7691302334358803,0.696426801268632,0.08868452306956816,0.09906814369377914,0.1286416790505925,0.7206598984771574,0.6421818181818174,0.47733333333333294,0.7225,0.6250000000000001,0.46499999999999997,0.7228805691632405,0.6436728595695869,0.5171797379352298,49.22222222222222,33.3566493955095,19.169294294294296,46.94812249650959,33.05539811066127,17.510829493087556,46.01580135440181,32.56542056074766,17.310043668122272
0A7DEB4B5011.txt,382,141,167,79,215,62,0.5602836879432624,0.43717277486910994,0.36910994764397903,0.47305389221556887,0.28837209302325584,7.2141875923627765,6.113203537019681,4.228364904716936,0.8323649773767655,0.8537423085323613,0.7684625855308131,0.06492289268772937,0.06580132615480472,0.09926839162031507,0.7864264264264268,0.7061016949152553,0.6051807228915667,0.7999999999999999,0.7066666666666667,0.6100000000000001,0.8008559922380333,0.7348677223968515,0.6418230944071895,65.70998043052839,46.849077901328,26.06939448441247,67.83410120845922,42.55769230769231,27.545452213615143,65.96596858638743,40.48502994011976,27.390697674418604
0AC3C87DC51A.txt,378,118,121,59,257,59,0.5,0.3201058201058201,0.31216931216931215,0.48760330578512395,0.22957198443579765,6.069265098508948,5.363636363636363,3.6803188831556515,0.8038365078162303,0.8502325956769554,0.7348137566548997,0.07610634966759462,0.07190726728615804,0.11003883916020397,0.6375683890577499,0.5799999999999996,0.4891346153846159,0.6171428571428572,0.56,0.46799999999999997,0.7225345515630273,0.6624432970406249,0.5838105653321641,31.81417799002402,21.559195402298855,19.063186813186814,31.095851058196388,20.551704609808585,17.06484214138641,33.84391534391534,26.03305785123967,17.295719844357976
0B1599B11FCF.txt,333,93,148,54,185,39,0.5806451612903226,0.4444444444444444,0.27927927927927926,0.36486486486486486,0.21081081081081082,5.096368606466076,4.438772657244647,2.86733702616585,0.7803871032731012,0.7982418652709344,0.7017838953678371,0.08706352902066984,0.09296488681428379,0.1315366193465305,0.6344366197183099,0.61030303030303,0.42852941176470566,0.6366666666666667,0.5800000000000001,0.4066666666666667,0.6805950523638827,0.6178045097796757,0.48508071334911956,29.81346153846154,25.22807935469806,12.76543090062112,28.222361141499704,22.163708690330477,12.005616883116883,28.30930930930931,23.513513513513512,12.032432432432433
0B1733D853E7.txt,365,133,174,80,191,53,0.6015037593984962,0.4767123287671233,0.3643835616438356,0.45977011494252873,0.2774869109947644,6.961538170449843,6.064784348631227,3.8349454080498346,0.8288871543251973,0.8493854747672599,0.7559187403213147,0.06678114279926387,0.06722214445774283,0.10700468620202229,0.7197468354430369,0.6468799999999996,0.5367605633802821,0.7142857142857144,0.66,0.52,0.7505422941532711,0.6875175330028089,0.5660148682484888,51.96405113948799,30.89375,22.620006307821697,45.00472763785457,26.929635761589402,20.06034029693864,46.9972602739726,31.063218390804597,19.842931937172775
0EBED6896F51.txt,441,137,184,80,257,57,0.583941605839416,0.41723356009070295,0.31065759637188206,0.43478260869565216,0.22178988326848248,6.523809523809524,5.897678246195885,3.55556231084529,0.8080053647932871,0.8402839149610182,0.7285989966581784,0.07260317406173893,0.0705204998902507,0.11261764930914722,0.7687244897959179,0.7026666666666675,0.5665384615384612,0.7775,0.6733333333333332,0.548,0.7934213806907994,0.7341936941674231,0.6261395188379986,63.0,41.71558859071115,28.210844822390165,59.76701679929266,39.65821742709822,25.70960958129008,60.82312925170068,40.32065217391305,25.377431906614785
0EC7D67618F4.txt,417,128,202,81,215,47,0.6328125,0.4844124700239808,0.3069544364508393,0.400990099009901,0.2186046511627907,6.268186967992214,5.699140112315364,3.2053733955112254,0.8042368508489433,0.827849951279558,0.7168883066677862,0.07471487932065325,0.07467410434781789,0.1213801342233302,0.7033695652173921,0.6677124183006542,0.5096385542168677,0.7125,0.645,0.5,0.7542437444373808,0.7120847991045776,0.5364088269635949,45.647116903633496,31.26190476190476,18.94955654101996,45.233374137466214,31.709143474393187,18.871041638593184,47.09592326139089,31.663366336633665,19.94418604651163
0F2786A7E9F7.txt,413,189,211,127,202,62,0.671957671957672,0.5108958837772397,0.4576271186440678,0.6018957345971564,0.3069306930693069,9.300082011666822,8.743040563433231,4.362304777327809,0.8702237272197934,0.9051411613768358,0.7774917581993148,0.049609614181292665,0.04081209596835114,0.09651814675612592,0.788956043956044,0.7818518518518512,0.5614379084967319,0.775,0.7799999999999999,0.5650000000000001,0.8370094980918114,0.8579408998619161,0.6086899492248634,85.35730420631648,86.84619647502657,20.54039009353254,68.86046180565441,78.35632773819587,20.70052392392972,74.74334140435835,89.54028436018957,20.415841584158414
0F563E567370.txt,258,85,109,55,149,30,0.6470588235294118,0.42248062015503873,0.32945736434108525,0.5045871559633027,0.20134228187919462,5.291868854099868,5.268044568716332,2.4576957615571215,0.8000510698031718,0.8541965519999646,0.6797030131240634,0.08291063873064773,0.07156255607130348,0.14738588750146345,0.5903349282296653,0.650333333333333,0.33839999999999976,0.5840000000000001,0.6100000000000001,0.32999999999999996,0.6367977338056335,0.6780808820249157,0.3966417830731384,26.179411764705883,31.256499988347795,12.067883895131086,27.08921161825726,30.113333333333333,12.32857142857143,26.550387596899224,31.63302752293578,12.208053691275168
0F85B38CBFD7.txt,377,124,154,77,223,47,0.6209677419354839,0.40848806366047746,0.32891246684350134,0.5,0.21076233183856502,6.386324912545098,6.2048368229954285,3.1473527918573976,0.8125560244549958,0.8623875912138224,0.7120446259968525,0.07275587745002486,0.06290793384281976,0.12262265369981559,0.7059756097560971,0.7445714285714287,0.47873563218390747,0.6971428571428572,0.7599999999999999,0.485,0.7476023302592216,0.7770968235713246,0.533603141782586,44.809746920385365,49.1125170998632,16.924516659810777,43.836783988957905,44.97840501792115,16.73874225496414,45.63395225464191,49.05194805194805,17.170403587443946
0FA0B0078686.txt,338,90,159,57,179,33,0.6333333333333333,0.47041420118343197,0.26627218934911245,0.3584905660377358,0.18435754189944134,4.8953546389837905,4.520394038593421,2.4665358060813882,0.7727587505056077,0.797618401638692,0.6740403918924972,0.08985715087786125,0.09193325280815975,0.14468747123096817,0.6285813148788932,0.5787272727272728,0.4066153846153847,0.6133333333333334,0.5933333333333334,0.40666666666666673,0.6830523464037678,0.6364035868161971,0.4533401152119461,31.852944983818773,26.893526891956213,13.509237741110853,30.36920648586598,25.275597530411396,13.048566878980893,30.736686390532544,25.9937106918239,13.335195530726256
0FC61E073762.txt,456,171,205,108,251,63,0.631578947368421,0.44956140350877194,0.375,0.526829268292683,0.250996015936255,8.007808689023483,7.543047194311445,3.9765247395161603,0.8397990355354092,0.8796021885125375,0.7498271674796935,0.06024937294923395,0.05208072256986653,0.10425285332786995,0.7242260442260443,0.770897435897436,0.4925742574257423,0.7311111111111112,0.78,0.484,0.79208794880944,0.8354743193354701,0.5792042742837189,45.52999057427529,60.49694189602447,15.589899910023957,46.62193567012294,62.768884268884264,16.21577964519141,49.13157894736842,64.92682926829268,16.784860557768923
101E0C554F66.txt,233,94,98,59,135,35,0.6276595744680851,0.4206008583690987,0.4034334763948498,0.6020408163265306,0.25925925925925924,6.158144751555933,5.959900012858044,3.0123203803835468,0.8334732585307828,0.8893274516939467,0.7248009993481429,0.07034292562017629,0.05558010195681291,0.12918116621991774,0.691847826086957,0.7628571428571429,0.39069767441860476,0.6799999999999999,0.7,0.44,0.7226699597757332,0.7430766254036891,0.4899476869161903,47.110218978102196,50.15208772458095,15.0,41.25457362493296,51.080220713073004,14.929404819779151,44.24034334763949,43.47959183673469,16.214814814814815
103F9797FF1F.txt,230,106,103,60,127,46,0.5660377358490566,0.44782608695652176,0.4608695652173913,0.5825242718446602,0.36220472440944884,6.989433017995342,5.911975668985759,4.081839943314123,0.8575526080430562,0.8834053884531553,0.7903578718484375,0.06031490580097589,0.05792550441525281,0.09964909086495116,0.7555801104972377,0.7948148148148144,0.542051282051282,0.77,0.72,0.53,0.7810213872748282,0.7563486000568943,0.5817482400427817,54.247737556561084,47.4517862821275,19.930295950155767,57.572857142857146,51.744497153700195,18.522727272727273,54.108695652173914,46.15533980582524,18.055118110236222
108C2B892E48.txt,237,80,118,44,119,36,0.55,0.4978902953586498,0.33755274261603374,0.3728813559322034,0.3025210084033613,5.196558419693047,4.050528318752623,3.3001145893015607,0.8013859616701661,0.7932173119370901,0.7498276501164441,0.0836358255238001,0.09980427810740539,0.12053321583998738,0.6599999999999999,0.5504347826086952,0.45685714285714324,0.675,0.56,0.44,0.7141309190131367,0.5987865379965422,0.5262296790482932,35.56902086677368,21.864705882352943,17.94267805276461,36.444884689627145,20.71843137254902,15.992450980392157,36.38396624472574,21.56779661016949,16.058823529411764
10CA6A380793.txt,333,113,125,64,208,49,0.5663716814159292,0.37537537537537535,0.33933933933933935,0.512,0.23557692307692307,6.192361855168458,5.724334022399462,3.3975387018795287,0.8139242153351953,0.8613531161467861,0.7291414581024231,0.07376804695743475,0.06611961552623918,0.11684691173545007,0.6741549295774638,0.6744736842105264,0.4709433962264146,0.6766666666666667,0.7,0.46499999999999997,0.7431783848391875,0.7210525465562045,0.5662628918273843,35.4201537147737,38.21743929359823,16.120591581342435,33.97055787392928,30.552083333333336,15.31480117820324,34.4024024024024,31.512,15.307692307692308
113436EC45E2.txt,450,142,184,87,266,55,0.6126760563380281,0.4088888888888889,0.31555555555555553,0.47282608695652173,0.20676691729323307,6.69394419523265,6.413725092738026,3.3722663671673123,0.811200886928011,0.8563687696705536,0.7177103670561678,0.07115868483649676,0.06341844755468508,0.11641377817352869,0.7027431421446386,0.7048888888888893,0.5046082949308753,0.7044444444444444,0.6933333333333334,0.496,0.7556172436971311,0.7474576348635597,0.5616802136366134,42.82543190036159,34.935135135135134,19.13018975661831,41.93214340837431,38.74992233612923,18.757730485190187,40.72222222222222,38.005434782608695,18.484962406015036
1150728AD3F5.txt,305,75,125,41,180,34,0.5466666666666666,0.4098360655737705,0.2459016393442623,0.328,0.18888888888888888,4.294487507354012,3.667151483099655,2.5342103744997617,0.7547644747603103,0.7691240190160412,0.6790660168900979,0.0987141412464009,0.11010295127198279,0.14230386012496576,0.5628906250000001,0.48578947368421044,0.34167938931297703,0.5766666666666667,0.49,0.36000000000000004,0.6311645085477684,0.5776634145195847,0.4161996257894202,27.727272727272727,20.820948060075096,13.61630401471039,26.64843585533241,18.10465992251399,12.55863999429468,28.21311475409836,18.92,12.96111111111111
1214E4605B0C.txt,451,133,206,80,245,53,0.6015037593984962,0.4567627494456763,0.29490022172949004,0.3883495145631068,0.2163265306122449,6.262725404328547,5.573864114332942,3.3860457944996813,0.8001923035098322,0.8224715619975487,0.7217061555012864,0.07528048467672539,0.0767236928893995,0.1164815817200644,0.7076616915422894,0.6182165605095543,0.5219387755102048,0.6955555555555555,0.645,0.51,0.7464169779612652,0.695246089148044,0.5529211689896866,42.225307837172245,27.955036648260617,20.000339858618815,42.61669203747073,25.980771628022936,19.978960866261396,43.83370288248337,26.883495145631066,20.23673469387755
12BFF583AC8F.txt,174,91,66,46,108,45,0.5054945054945055,0.3793103448275862,0.5229885057471264,0.696969696969697,0.4166666666666667,6.898692196568021,5.662208585049306,4.330127018922193,0.8743576575354082,0.9138321967402215,0.813019179752547,0.05607658147255535,0.047356813746911385,0.09195369127704331,0.7510399999999998,0.7929411764705881,0.5623728813559322,0.7533333333333334,0.78,0.54,0.8021025528602619,0.7771053767021504,0.6431063717329119,65.42648661741552,66.0,25.021688159437282,52.760787102892365,63.70833333333333,22.240447007930786,52.172413793103445,49.166666666666664,22.26851851851852
12E3D52345C6.txt,443,190,222,142,221,48,0.7473684210526316,0.5011286681715575,0.4288939051918736,0.6396396396396397,0.2171945701357466,9.027172424766018,9.530415984039145,3.2288294111823,0.8610755714907685,0.9172909480454364,0.7171330737807254,0.05249555354409342,0.0352500467129966,0.12065682411358608,0.7734010152284282,0.8361849710982664,0.46162790697674383,0.7775000000000001,0.86,0.47,0.809450254934265,0.8783209088971191,0.5260614859043132,70.50150421179302,89.89930209371884,18.577781516375055,64.4011396011396,98.9066037735849,17.212013102432586,67.87584650112866,114.07657657657657,18.244343891402714
134937CE445C.txt,360,161,133,100,227,61,0.6211180124223602,0.36944444444444446,0.44722222222222224,0.7518796992481203,0.2687224669603524,8.485445054785151,8.6710996952412,4.048712200759829,0.8632882357895669,0.9416853613604147,0.7577717492191447,0.05348027636377085,0.027457020779959925,0.10281222085967963,0.7471382636655958,0.9007142857142861,0.5442696629213488,0.7428571428571429,0.89,0.53,0.7827527343580064,0.9022169406862072,0.5904745061395493,58.459958932238195,150.08848484848482,20.186447371789946,48.402116402116405,0.0,17.139537223340042,48.49722222222222,138.4296875,17.030837004405285
135E08DB7D61.txt,394,84,163,52,231,32,0.6190476190476191,0.4137055837563452,0.2131979695431472,0.31901840490797545,0.13852813852813853,4.231858863622978,4.072954339937378,2.1054454238712608,0.7413916729604855,0.7757042577305064,0.6368007909608702,0.0996373351904243,0.10139092264280489,0.1536627890402312,0.5837101449275369,0.5143859649122814,0.3596703296703306,0.6057142857142858,0.5266666666666667,0.37500000000000006,0.649394713843247,0.5834841700491057,0.4327292206684472,27.708016952145506,19.243055555555557,13.89957904065581,27.125140165956495,18.52933181773253,13.529387560637561,28.949238578680202,20.177914110429448,13.987012987012987
14951BD57147.txt,287,111,112,56,175,55,0.5045045045045045,0.3902439024390244,0.3867595818815331,0.5,0.3142857142857143,6.552122830720603,5.2915026221291805,4.1576092031015,0.8321485997779069,0.8531000643495554,0.7758953043679049,0.06829107633085721,0.07168584993168779,0.09991123234104257,0.6887394957983195,0.6660317460317461,0.5260317460317461,0.7,0.71,0.5333333333333333,0.7670091384169216,0.7198200832871796,0.6013937082572149,37.19529085872576,33.80088117314395,17.60171530324623,35.1630825184112,32.47355769230769,15.372739223966217,34.24390243902439,30.705357142857142,15.982857142857142
1510B46771BE.txt,292,129,144,75,148,54,0.5813953488372093,0.4931506849315068,0.4417808219178082,0.5208333333333334,0.36486486486486486,7.549153994150422,6.25,4.438772657244647,0.8560900425908585,0.8687425167268671,0.7982418652709344,0.05837225537794019,0.06081345638364643,0.09296488681428379,0.7402469135802464,0.6629473684210521,0.576969696969697,0.752,0.6599999999999999,0.61,0.7733904361386653,0.6820843079098764,0.6328128640596078,60.70697119759784,28.05,25.986046511627904,52.86662168241116,29.894494494494495,23.75,55.02739726027397,29.04861111111111,25.385135135135137
1553CAF19CEA.txt,344,114,167,75,177,39,0.6578947368421053,0.48546511627906974,0.3313953488372093,0.4491017964071856,0.22033898305084745,6.146468072595989,5.803674244006026,2.9314195092110324,0.8109037886985208,0.8435899439857979,0.7077773703250172,0.07454833609501857,0.07036887432316007,0.12999381889800024,0.6981694915254235,0.6905084745762711,0.4307812500000005,0.6966666666666668,0.6733333333333333,0.4533333333333333,0.7343170873400252,0.7438013218218021,0.48393918766805755,43.08834516249533,46.060842580402486,14.905710172744723,40.886914715719065,41.302079346855464,14.135097871679354,42.23546511627907,44.65868263473054,14.64406779661017
16005A45A20A.txt,448,142,191,87,257,55,0.6126760563380281,0.4263392857142857,0.3169642857142857,0.45549738219895286,0.2140077821011673,6.708869395913783,6.295099066044068,3.430805738534929,0.8117927780562673,0.8502809649640607,0.7221622345637994,0.07098735815332889,0.06563649492623987,0.11528857906734792,0.7273182957393469,0.7412676056338029,0.4867307692307694,0.735,0.7600000000000001,0.488,0.7828988570655837,0.7894374853644905,0.5766395633307518,51.4606073079292,53.239428967294096,17.149924462719795,48.42425603593487,53.04135338345864,16.98129442573887,48.16517857142857,52.89528795811518,17.43579766536965
